"Population by Town"
"Current date: 10/9/2024 2:52:04 PM (Eastern Daylight Time)"
"Data source: Connecticut_SS, Offense Data"
"Incident Date","Census Tract","Estimated Population",
"2014","Tract 3411, Naugatuck Valley Planning Region","6,065"
"2014","Tract 3421, Naugatuck Valley Planning Region","3,551"
"2014","Tract 3431.01, Naugatuck Valley Planning Region","5,939"
"2014","Tract 3431.02, Naugatuck Valley Planning Region","3,544"
"2014","Tract 3432, Naugatuck Valley Planning Region","6,596"
"2014","Tract 3433, Naugatuck Valley Planning Region","6,485"
"2014","Tract 3434, Naugatuck Valley Planning Region","6,708"
"2014","Tract 3441, Naugatuck Valley Planning Region","4,740"
"2014","Tract 3442, Naugatuck Valley Planning Region","2,835"
"2014","Tract 3451, Naugatuck Valley Planning Region","6,753"
"2014","Tract 3452.01, Naugatuck Valley Planning Region","6,780"
"2014","Tract 3452.02, Naugatuck Valley Planning Region","4,116"
"2014","Tract 3453, Naugatuck Valley Planning Region","6,837"
"2014","Tract 3454, Naugatuck Valley Planning Region","7,304"
"2014","Tract 3461.01, Naugatuck Valley Planning Region","6,959"
"2014","Tract 3461.02, Naugatuck Valley Planning Region","5,872"
"2014","Tract 3471, Naugatuck Valley Planning Region","5,391"
"2014","Tract 3472, Naugatuck Valley Planning Region","4,224"
"2014","Tract 3481.11, Naugatuck Valley Planning Region","2,879"
"2014","Tract 3481.22, Naugatuck Valley Planning Region","4,274"
"2014","Tract 3481.23, Naugatuck Valley Planning Region","5,654"
"2014","Tract 3481.24, Naugatuck Valley Planning Region","2,404"
"2014","Tract 3481.25, Naugatuck Valley Planning Region","4,665"
"2014","Tract 3491, Naugatuck Valley Planning Region","5,030"
"2014","Tract 3492, Naugatuck Valley Planning Region","2,763"
"2014","Tract 3501, Naugatuck Valley Planning Region","3,569"
"2014","Tract 3502, Naugatuck Valley Planning Region","3,641"
"2014","Tract 3503, Naugatuck Valley Planning Region","1,794"
"2014","Tract 3504, Naugatuck Valley Planning Region","2,599"
"2014","Tract 3505, Naugatuck Valley Planning Region","2,776"
"2014","Tract 3508, Naugatuck Valley Planning Region","5,782"
"2014","Tract 3509, Naugatuck Valley Planning Region","2,316"
"2014","Tract 3510, Naugatuck Valley Planning Region","4,209"
"2014","Tract 3511, Naugatuck Valley Planning Region","3,895"
"2014","Tract 3512, Naugatuck Valley Planning Region","4,073"
"2014","Tract 3513, Naugatuck Valley Planning Region","6,031"
"2014","Tract 3514, Naugatuck Valley Planning Region","3,816"
"2014","Tract 3515, Naugatuck Valley Planning Region","4,918"
"2014","Tract 3516.01, Naugatuck Valley Planning Region","3,406"
"2014","Tract 3516.02, Naugatuck Valley Planning Region","6,232"
"2014","Tract 3517, Naugatuck Valley Planning Region","2,773"
"2014","Tract 3518, Naugatuck Valley Planning Region","3,615"
"2014","Tract 3519, Naugatuck Valley Planning Region","2,576"
"2014","Tract 3520, Naugatuck Valley Planning Region","5,031"
"2014","Tract 3521, Naugatuck Valley Planning Region","3,905"
"2014","Tract 3522, Naugatuck Valley Planning Region","2,637"
"2014","Tract 3523, Naugatuck Valley Planning Region","3,278"
"2014","Tract 3524, Naugatuck Valley Planning Region","3,178"
"2014","Tract 3525, Naugatuck Valley Planning Region","2,716"
"2014","Tract 3526, Naugatuck Valley Planning Region","5,597"
"2014","Tract 3527.01, Naugatuck Valley Planning Region","3,082"
"2014","Tract 3527.02, Naugatuck Valley Planning Region","5,838"
"2014","Tract 3528, Naugatuck Valley Planning Region","6,604"
"2014","Tract 3601, Naugatuck Valley Planning Region","5,302"
"2014","Tract 3602, Naugatuck Valley Planning Region","7,476"
"2014","Tract 3603, Naugatuck Valley Planning Region","3,438"
"2014","Tract 3604, Naugatuck Valley Planning Region","6,070"
"2014","Tract 3611, Naugatuck Valley Planning Region","6,570"
"2014","Tract 3612, Naugatuck Valley Planning Region","5,329"
"2014","Tract 3613, Naugatuck Valley Planning Region","4,825"
"2014","Tract 3621.01, Naugatuck Valley Planning Region","4,183"
"2014","Tract 3621.02, Naugatuck Valley Planning Region","5,668"
"2014","Tract 4051, Naugatuck Valley Planning Region","3,121"
"2014","Tract 4052, Naugatuck Valley Planning Region","4,404"
"2014","Tract 4053, Naugatuck Valley Planning Region","6,041"
"2014","Tract 4054.01, Naugatuck Valley Planning Region","3,039"
"2014","Tract 4054.02, Naugatuck Valley Planning Region","4,088"
"2014","Tract 4055, Naugatuck Valley Planning Region","5,386"
"2014","Tract 4056, Naugatuck Valley Planning Region","7,626"
"2014","Tract 4057, Naugatuck Valley Planning Region","2,128"
"2014","Tract 4058, Naugatuck Valley Planning Region","7,359"
"2014","Tract 4059, Naugatuck Valley Planning Region","4,596"
"2014","Tract 4060.01, Naugatuck Valley Planning Region","3,780"
"2014","Tract 4060.02, Naugatuck Valley Planning Region","4,986"
"2014","Tract 4061, Naugatuck Valley Planning Region","4,002"
"2014","Tract 4253, Naugatuck Valley Planning Region","4,124"
"2014","Tract 4254, Naugatuck Valley Planning Region","4,415"
"2014","Tract 4255, Naugatuck Valley Planning Region","3,546"
"2014","Tract 7081, Northeastern Connecticut Planning Region","2,602"
"2014","Tract 8150, Northeastern Connecticut Planning Region","2,256"
"2014","Tract 8200, Northeastern Connecticut Planning Region","1,912"
"2014","Tract 8250, Northeastern Connecticut Planning Region","1,709"
"2014","Tract 8301, Northeastern Connecticut Planning Region","4,297"
"2014","Tract 8902.03, Northeastern Connecticut Planning Region",""
